0c4f4891-621b-41fd-8f3a-924b9df66a89,Intangible_Assets,2008-02-22,11.884,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Goodwill,2008-02-22,0.00,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Total_Noncurrent_Assets,2008-02-22,89.337,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Total_Assets,2008-02-22,242.594,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Short_term_debt,2008-02-22,0.00,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Accounts_Payable,2008-02-22,8.439,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Current_Liabilities,2008-02-22,21.475,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Long_Term_Debt,2008-02-22,0.00,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Total_Noncurrent_Liabilities,2008-02-22,7.215,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Total_Liabilities,2008-02-22,28.69,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Preferred_Equity,2008-02-22,0.00,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Share_Capital,2008-02-22,76.28,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Treasury_Stock,2008-02-22,-40.776,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Retained_Earnings,2008-02-22,177.004,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Equity_Before_Minorities,2008-02-22,213.904,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Minorities,2008-02-22,0.00,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Total_Equity,2008-02-22,213.904,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Current_Ratio,2008-02-22,7.1365,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Liabilities_to_Equity_Ratio,2008-02-22,0.1341,ICUI
0c4f4891-621b-41fd-8f3a-924b9df66a89,Debt_to_Assets_Ratio,2008-02-22,0.0,ICUI
c5fc7c2a-2eea-47a9-aa3e-7b9b58a874ad,Common_Shares_Outstanding,2008-03-25,3800.00,RF
a17cb934-97e1-4091-930f-52c8ac816e5a,Common_Shares_Outstanding,2008-03-28,2108901.789,PM
ba26365b-4d64-4232-aac4-0dd7866f3c57,Common_Shares_Outstanding,2008-03-28,839000.00,SYMC
38931483-a8ae-40c9-acae-6afd15a7cac1,Common_Shares_Outstanding,2008-03-29,280519.00,XLNX
3115339e-1a6c-4957-bf3e-051c6c6f2bf0,Common_Shares_Outstanding,2008-03-30,139000.00,PCP
c5610ab1-cda0-4a17-901b-1ec50cd73d1c,Common_Shares_Outstanding,2008-03-30,133014.00,QLGC
127a5686-29ab-4e8d-a03f-8ed78e4e26cd,Common_Shares_Outstanding,2008-03-31,23923.685,BRS
d9d6f34e-af90-45c7-93e0-d3777686007a,Common_Shares_Outstanding,2008-03-31,317681.00,EA
bee47c5d-a114-4736-84d7-1e8814cdb9c7,Common_Shares_Outstanding,2008-03-31,218790.00,MCHP
68ef0f83-9c31-4187-b379-1460288d7230,Common_Shares_Outstanding,2008-03-31,147200.00,PTAM
057ec2b2-7461-418e-96df-f3724c07b6ae,Common_Shares_Outstanding,2008-03-31,372981.00,PPL
943321b1-de52-4ea1-9fa5-192a19612e85,Common_Shares_Outstanding,2008-04-02,3012.00,PHGO
